Timestamp,Std0p0
2020/1/16 21:00,-0.802772252
2020/1/16 22:00,-0.777489475
2020/1/16 23:00,-0.748635758
2020/1/17 0:00,-0.716323659
2020/1/17 1:00,-0.680679383
2020/1/17 2:00,-0.641842287
2020/1/17 3:00,-0.599964327
2020/1/17 4:00,-0.555209461
2020/1/17 5:00,-0.507753001
2020/1/17 6:00,-0.457780919
2020/1/17 7:00,-0.405489117
2020/1/17 8:00,-0.351082652
2020/1/17 9:00,-0.294774925
2020/1/17 10:00,-0.236786841
2020/1/17 11:00,-0.177345939
2020/1/17 12:00,-0.116685487
2020/1/17 13:00,-0.05504357
2020/1/17 14:00,0.007337855
2020/1/17 15:00,0.070213914
2020/1/17 16:00,0.133337778
2020/1/17 17:00,0.196461642
2020/1/17 18:00,0.2593377
2020/1/17 19:00,0.321719126
2020/1/17 20:00,0.383361043
2020/1/17 21:00,0.444021495
2020/1/17 22:00,0.503462397
2020/1/17 23:00,0.561450481
2020/1/18 0:00,0.617758208
2020/1/18 1:00,0.672164673
2020/1/18 2:00,0.724456475
2020/1/18 3:00,0.774428557
2020/1/18 4:00,0.821885017
2020/1/18 5:00,0.866639883
2020/1/18 6:00,0.908517843
2020/1/18 7:00,0.947354939
2020/1/18 8:00,0.982999215
2020/1/18 9:00,1.015311314
2020/1/18 10:00,1.04416503
2020/1/18 11:00,1.069447808
2020/1/18 12:00,1.091061183
2020/1/18 13:00,1.108921172
2020/1/18 14:00,1.122958606
2020/1/18 15:00,1.133119401
2020/1/18 16:00,1.139364773
2020/1/18 17:00,1.141671389
2020/1/18 18:00,1.140031462
2020/1/18 19:00,1.134452779
2020/1/18 20:00,1.124958673
2020/1/18 21:00,1.111587928
2020/1/18 22:00,1.094394628
2020/1/18 23:00,1.073447942
2020/1/19 0:00,1.048831853
2020/1/19 1:00,1.020644825
2020/1/19 2:00,0.988999415
2020/1/19 3:00,0.954021828
2020/1/19 4:00,0.915851421
2020/1/19 5:00,0.87464015
2020/1/19 6:00,0.830551973
2020/1/19 7:00,0.783762201
2020/1/19 8:00,0.734456808
2020/1/19 9:00,0.682831695
2020/1/19 10:00,0.629091919
2020/1/19 11:00,0.573450881
2020/1/19 12:00,0.516129486
2020/1/19 13:00,0.457355272
2020/1/19 14:00,0.39736151
2020/1/19 15:00,0.336386281
2020/1/19 16:00,0.274671545
2020/1/19 17:00,0.212462175
2020/1/19 18:00,0.150005
2020/1/19 19:00,0.087547825
2020/1/19 20:00,0.025338455
2020/1/19 21:00,-0.036376281
2020/1/19 22:00,-0.097351509
2020/1/19 23:00,-0.157345272
2020/1/20 0:00,-0.216119486
2020/1/20 1:00,-0.27344088
2020/1/20 2:00,-0.329081918
2020/1/20 3:00,-0.382821695
2020/1/20 4:00,-0.434446808
2020/1/20 5:00,-0.483752201
2020/1/20 6:00,-0.530541972
2020/1/20 7:00,-0.574630149
2020/1/20 8:00,-0.61584142
2020/1/20 9:00,-0.654011828
2020/1/20 10:00,-0.688989414
2020/1/20 11:00,-0.720634824
2020/1/20 12:00,-0.748821852
2020/1/20 13:00,-0.773437941
2020/1/20 14:00,-0.794384627
2020/1/20 15:00,-0.811577928
2020/1/20 16:00,-0.824948673
2020/1/20 17:00,-0.834442779
2020/1/20 18:00,-0.840021462
2020/1/20 19:00,-0.841661389
2020/1/20 20:00,-0.839354773
2020/1/20 21:00,-0.833109401
2020/1/20 22:00,-0.822948606
2020/1/20 23:00,-0.808911172
2020/1/21 0:00,-0.791051183
2020/1/21 1:00,-0.769437808
2020/1/21 2:00,-0.74415503
2020/1/21 3:00,-0.715301313
2020/1/21 4:00,-0.682989214
2020/1/21 5:00,-0.647344939
2020/1/21 6:00,-0.608507843
2020/1/21 7:00,-0.566629883
2020/1/21 8:00,-0.521875017
2020/1/21 9:00,-0.474418556
2020/1/21 10:00,-0.424446474
2020/1/21 11:00,-0.372154673
2020/1/21 12:00,-0.317748207
2020/1/21 13:00,-0.26144048
2020/1/21 14:00,-0.203452397
2020/1/21 15:00,-0.144011494
2020/1/21 16:00,-0.083351043
2020/1/21 17:00,-0.021709126
2020/1/21 18:00,0.0406723
2020/1/21 19:00,0.103548358
2020/1/21 20:00,0.166672222
2020/1/21 21:00,0.229796086
2020/1/21 22:00,0.292672145
2020/1/21 23:00,0.35505357
2020/1/22 0:00,0.416695487
2020/1/22 1:00,0.477355939
2020/1/22 2:00,0.536796842
2020/1/22 3:00,0.594784925
2020/1/22 4:00,0.651092652
2020/1/22 5:00,0.705499117
2020/1/22 6:00,0.757790919
2020/1/22 7:00,0.807763001
2020/1/22 8:00,0.855219462
2020/1/22 9:00,0.899974328
2020/1/22 10:00,0.941852287
2020/1/22 11:00,0.980689383
2020/1/22 12:00,1.016333659
2020/1/22 13:00,1.048645758
2020/1/22 14:00,1.077499475
2020/1/22 15:00,1.102782253
2020/1/22 16:00,1.124395628
2020/1/22 17:00,1.142255617
2020/1/22 18:00,1.156293051
2020/1/22 19:00,1.166453846
2020/1/22 20:00,1.172699218
2020/1/22 21:00,1.175005834
2020/1/22 22:00,1.173365906
2020/1/22 23:00,1.167787224
2020/1/23 0:00,1.158293118
2020/1/23 1:00,1.144922372
2020/1/23 2:00,1.127729072
2020/1/23 3:00,1.106782386
2020/1/23 4:00,1.082166297
2020/1/23 5:00,1.053979269
2020/1/23 6:00,1.022333859
2020/1/23 7:00,0.987356272
2020/1/23 8:00,0.949185865
2020/1/23 9:00,0.907974594
2020/1/23 10:00,0.863886417
2020/1/23 11:00,0.817096646
2020/1/23 12:00,0.767791252
2020/1/23 13:00,0.71616614
2020/1/23 14:00,0.662426363
2020/1/23 15:00,0.606785325
2020/1/23 16:00,0.549463931
2020/1/23 17:00,0.490689717
2020/1/23 18:00,0.430695954
2020/1/23 19:00,0.369720726
2020/1/23 20:00,0.308005989
2020/1/23 21:00,0.24579662
2020/1/23 22:00,0.183339445
2020/1/23 23:00,0.12088227
2020/1/24 0:00,0.0586729
2020/1/24 1:00,-0.003041837
2020/1/24 2:00,-0.064017065
2020/1/24 3:00,-0.124010828
2020/1/24 4:00,-0.182785041
2020/1/24 5:00,-0.240106436
2020/1/24 6:00,-0.295747474
2020/1/24 7:00,-0.34948725
2020/1/24 8:00,-0.401112363
2020/1/24 9:00,-0.450417756
2020/1/24 10:00,-0.497207528
2020/1/24 11:00,-0.541295705
2020/1/24 12:00,-0.582506976
2020/1/24 13:00,-0.620677383
2020/1/24 14:00,-0.65565497
2020/1/24 15:00,-0.68730038
2020/1/24 16:00,-0.715487408
2020/1/24 17:00,-0.740103497
2020/1/24 18:00,-0.761050183
2020/1/24 19:00,-0.778243483
2020/1/24 20:00,-0.791614228
2020/1/24 21:00,-0.801108334
2020/1/24 22:00,-0.806687017
2020/1/24 23:00,-0.808326944
2020/1/25 0:00,-0.806020328
2020/1/25 1:00,-0.799774957
2020/1/25 2:00,-0.789614162
2020/1/25 3:00,-0.775576728
2020/1/25 4:00,-0.757716738
2020/1/25 5:00,-0.736103363
2020/1/25 6:00,-0.710820586
2020/1/25 7:00,-0.681966869
2020/1/25 8:00,-0.64965477
2020/1/25 9:00,-0.614010494
2020/1/25 10:00,-0.575173398
2020/1/25 11:00,-0.533295438
2020/1/25 12:00,-0.488540572
2020/1/25 13:00,-0.441084112
2020/1/25 14:00,-0.39111203
2020/1/25 15:00,-0.338820228
2020/1/25 16:00,-0.284413763
2020/1/25 17:00,-0.228106036
2020/1/25 18:00,-0.170117952
2020/1/25 19:00,-0.11067705
2020/1/25 20:00,-0.050016598
2020/1/25 21:00,0.011625319
2020/1/25 22:00,0.074006744
2020/1/25 23:00,0.136882803
2020/1/26 0:00,0.200006667
2020/1/26 1:00,0.263130531
2020/1/26 2:00,0.326006589
2020/1/26 3:00,0.388388015
2020/1/26 4:00,0.450029932
2020/1/26 5:00,0.510690383
2020/1/26 6:00,0.570131286
2020/1/26 7:00,0.62811937
2020/1/26 8:00,0.684427097
2020/1/26 9:00,0.738833562
2020/1/26 10:00,0.791125364
2020/1/26 11:00,0.841097446
2020/1/26 12:00,0.888553906
2020/1/26 13:00,0.933308772
2020/1/26 14:00,0.975186732
2020/1/26 15:00,1.014023828
2020/1/26 16:00,1.049668104
2020/1/26 17:00,1.081980202
2020/1/26 18:00,1.110833919
2020/1/26 19:00,1.136116697
2020/1/26 20:00,1.157730072
2020/1/26 21:00,1.175590061
2020/1/26 22:00,1.189627495
2020/1/26 23:00,1.19978829
2020/1/27 0:00,1.206033662
2020/1/27 1:00,1.208340278
2020/1/27 2:00,1.206700351
2020/1/27 3:00,1.201121668
2020/1/27 4:00,1.191627562
2020/1/27 5:00,1.178256817
2020/1/27 6:00,1.161063517
2020/1/27 7:00,1.140116831
2020/1/27 8:00,1.115500742
2020/1/27 9:00,1.087313714
2020/1/27 10:00,1.055668304
2020/1/27 11:00,1.020690717
2020/1/27 12:00,0.98252031
2020/1/27 13:00,0.941309039
2020/1/27 14:00,0.897220862
2020/1/27 15:00,0.85043109
2020/1/27 16:00,0.801125697
2020/1/27 17:00,0.749500584
2020/1/27 18:00,0.695760808
2020/1/27 19:00,0.64011977
2020/1/27 20:00,0.582798375
2020/1/27 21:00,0.524024161
2020/1/27 22:00,0.464030399
2020/1/27 23:00,0.40305517
2020/1/28 0:00,0.341340434
2020/1/28 1:00,0.279131064
2020/1/28 2:00,0.216673889
2020/1/28 3:00,0.154216714
2020/1/28 4:00,0.092007344
2020/1/28 5:00,0.030292608
2020/1/28 6:00,-0.03068262
2020/1/28 7:00,-0.090676383
2020/1/28 8:00,-0.149450597
2020/1/28 9:00,-0.206771991
2020/1/28 10:00,-0.262413029
2020/1/28 11:00,-0.316152806
2020/1/28 12:00,-0.367777919
2020/1/28 13:00,-0.417083312
2020/1/28 14:00,-0.463873083
2020/1/28 15:00,-0.507961261
2020/1/28 16:00,-0.549172531
2020/1/28 17:00,-0.587342939
2020/1/28 18:00,-0.622320525
2020/1/28 19:00,-0.653965935
2020/1/28 20:00,-0.682152963
2020/1/28 21:00,-0.706769052
2020/1/28 22:00,-0.727715738
2020/1/28 23:00,-0.744909039
2020/1/29 0:00,-0.758279784
2020/1/29 1:00,-0.76777389
2020/1/29 2:00,-0.773352573
2020/1/29 3:00,-0.7749925
2020/1/29 4:00,-0.772685884
2020/1/29 5:00,-0.766440512
2020/1/29 6:00,-0.756279717
2020/1/29 7:00,-0.742242283
2020/1/29 8:00,-0.724382294
2020/1/29 9:00,-0.702768919
2020/1/29 10:00,-0.677486141
2020/1/29 11:00,-0.648632424
2020/1/29 12:00,-0.616320325
2020/1/29 13:00,-0.58067605
2020/1/29 14:00,-0.541838954
2020/1/29 15:00,-0.499960994
2020/1/29 16:00,-0.455206128
2020/1/29 17:00,-0.407749667
2020/1/29 18:00,-0.357777585
2020/1/29 19:00,-0.305485784
2020/1/29 20:00,-0.251079318
2020/1/29 21:00,-0.194771591
2020/1/29 22:00,-0.136783508
2020/1/29 23:00,-0.077342605
2020/1/30 0:00,-0.016682154
2020/1/30 1:00,0.044959763
2020/1/30 2:00,0.107341189
2020/1/30 3:00,0.170217247
2020/1/30 4:00,0.233341111
2020/1/30 5:00,0.296464975
2020/1/30 6:00,0.359341034
2020/1/30 7:00,0.421722459
2020/1/30 8:00,0.483364376
2020/1/30 9:00,0.544024828
2020/1/30 10:00,0.603465731
2020/1/30 11:00,0.661453814
2020/1/30 12:00,0.717761541
2020/1/30 13:00,0.772168006
2020/1/30 14:00,0.824459808
2020/1/30 15:00,0.87443189
2020/1/30 16:00,0.921888351
2020/1/30 17:00,0.966643217
2020/1/30 18:00,1.008521176
2020/1/30 19:00,1.047358272
2020/1/30 20:00,1.083002548
2020/1/30 21:00,1.115314647
2020/1/30 22:00,1.144168364
2020/1/30 23:00,1.169451142
2020/1/31 0:00,1.191064517
2020/1/31 1:00,1.208924506
2020/1/31 2:00,1.22296194
2020/1/31 3:00,1.233122735
2020/1/31 4:00,1.239368106
2020/1/31 5:00,1.241674722
2020/1/31 6:00,1.240034795
2020/1/31 7:00,1.234456113
2020/1/31 8:00,1.224962007
2020/1/31 9:00,1.211591261
2020/1/31 10:00,1.194397961
2020/1/31 11:00,1.173451275
2020/1/31 12:00,1.148835186
2020/1/31 13:00,1.120648158
2020/1/31 14:00,1.089002748
2020/1/31 15:00,1.054025161
2020/1/31 16:00,1.015854754
2020/1/31 17:00,0.974643483
2020/1/31 18:00,0.930555306
2020/1/31 19:00,0.883765534
2020/1/31 20:00,0.834460141
2020/1/31 21:00,0.782835029
2020/1/31 22:00,0.729095252
2020/1/31 23:00,0.673454214
2020/2/1 0:00,0.61613282
2020/2/1 1:00,0.557358606
2020/2/1 2:00,0.497364843
2020/2/1 3:00,0.436389615
2020/2/1 4:00,0.374674878
2020/2/1 5:00,0.312465509
2020/2/1 6:00,0.250008334
2020/2/1 7:00,0.187551159
2020/2/1 8:00,0.125341789
2020/2/1 9:00,0.063627052
2020/2/1 10:00,0.002651824
2020/2/1 11:00,-0.057341939
2020/2/1 12:00,-0.116116152
2020/2/1 13:00,-0.173437547
2020/2/1 14:00,-0.229078585
2020/2/1 15:00,-0.282818361
2020/2/1 16:00,-0.334443474
2020/2/1 17:00,-0.383748867
2020/2/1 18:00,-0.430538639
2020/2/1 19:00,-0.474626816
2020/2/1 20:00,-0.515838087
2020/2/1 21:00,-0.554008494
2020/2/1 22:00,-0.588986081
2020/2/1 23:00,-0.620631491
2020/2/2 0:00,-0.648818519
2020/2/2 1:00,-0.673434608
2020/2/2 2:00,-0.694381294
2020/2/2 3:00,-0.711574594
2020/2/2 4:00,-0.724945339
2020/2/2 5:00,-0.734439445
2020/2/2 6:00,-0.740018128
2020/2/2 7:00,-0.741658055
2020/2/2 8:00,-0.739351439
2020/2/2 9:00,-0.733106068
2020/2/2 10:00,-0.722945273
2020/2/2 11:00,-0.708907839
2020/2/2 12:00,-0.691047849
2020/2/2 13:00,-0.669434474
2020/2/2 14:00,-0.644151697
2020/2/2 15:00,-0.61529798
2020/2/2 16:00,-0.582985881
2020/2/2 17:00,-0.547341605
2020/2/2 18:00,-0.508504509
2020/2/2 19:00,-0.466626549
2020/2/2 20:00,-0.421871683
2020/2/2 21:00,-0.374415223
2020/2/2 22:00,-0.324443141
2020/2/2 23:00,-0.272151339
2020/2/3 0:00,-0.217744874
2020/2/3 1:00,-0.161437147
2020/2/3 2:00,-0.103449064
2020/2/3 3:00,-0.044008161
2020/2/3 4:00,0.016652291
2020/2/3 5:00,0.078294208
2020/2/3 6:00,0.140675633
2020/2/3 7:00,0.203551692
2020/2/3 8:00,0.266675556
